fdc_id,NDB_number,fdc_id,data_type,description,food_category_id,publication_date
172351,4624,172351,sr_legacy_food,"Margarine-like, vegetable oil spread, fat free, liquid, with salt",4,2019-04-01
172352,4626,172352,sr_legacy_food,"Margarine-like spread with yogurt, 70% fat, stick, with salt",4,2019-04-01
172353,4631,172353,sr_legacy_food,"Margarine-like, vegetable oil spread, fat-free, tub",4,2019-04-01
172354,4633,172354,sr_legacy_food,"Margarine-like, vegetable oil spread, 20% fat, with salt",4,2019-04-01
172355,4634,172355,sr_legacy_food,"Margarine-like, vegetable oil spread, 20% fat, without salt",4,2019-04-01
172356,4635,172356,sr_legacy_food,"Salad dressing, thousand island dressing, fat-free",4,2019-04-01
172357,4642,172357,sr_legacy_food,"Oil, industrial, mid-oleic, sunflower",4,2019-04-01
172358,4643,172358,sr_legacy_food,"Oil, industrial, canola with antifoaming agent, principal uses salads, woks and light frying",4,2019-04-01
172359,4644,172359,sr_legacy_food,"Oil, industrial, canola for salads, woks and light frying",4,2019-04-01
172360,4645,172360,sr_legacy_food,"Oil, industrial, canola (partially hydrogenated) oil for deep fat frying",4,2019-04-01
172361,4651,172361,sr_legacy_food,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",4,2019-04-01
172362,4652,172362,sr_legacy_food,"Oil, industrial, soy ( partially hydrogenated), all purpose",4,2019-04-01
172363,4653,172363,sr_legacy_food,"Oil, industrial, soy (partially hydrogenated ) and soy (winterized), pourable clear fry",4,2019-04-01
172364,4654,172364,sr_legacy_food,"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening",4,2019-04-01
172365,4659,172365,sr_legacy_food,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",4,2019-04-01
172366,4660,172366,sr_legacy_food,"Oil, industrial, palm kernel (hydrogenated) , used for whipped toppings, non-dairy",4,2019-04-01
172367,4661,172367,sr_legacy_food,"Oil, industrial, coconut (hydrogenated), used for whipped toppings and coffee whiteners",4,2019-04-01
172368,4662,172368,sr_legacy_food,"Oil, industrial, palm and palm kernel, filling fat (non-hydrogenated)",4,2019-04-01
172369,4668,172369,sr_legacy_food,"Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",4,2019-04-01
172370,4669,172370,sr_legacy_food,"Oil, vegetable, soybean, refined",4,2019-04-01
172371,4673,172371,sr_legacy_food,"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",4,2019-04-01
172372,4674,172372,sr_legacy_food,"Margarine-like spread, SMART BALANCE Light Buttery Spread",4,2019-04-01
172373,5066,172373,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat and skin, raw",5,2019-04-01
172374,5067,172374,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",5,2019-04-01
172375,5072,172375,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, fried",5,2019-04-01
172376,5073,172376,sr_legacy_food,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, roasted",5,2019-04-01
172377,5074,172377,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, stewed",5,2019-04-01
172378,5075,172378,sr_legacy_food,"Chicken, broilers or fryers, leg, meat and skin, raw",5,2019-04-01
172379,5081,172379,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, fried",5,2019-04-01
172380,5082,172380,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, roasted",5,2019-04-01
172381,5083,172381,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",5,2019-04-01
172382,5084,172382,sr_legacy_food,"Chicken, broilers or fryers, neck, meat and skin, raw",5,2019-04-01
172383,5089,172383,sr_legacy_food,"Chicken, broilers or fryers, neck, meat only, cooked, fried",5,2019-04-01
172384,5090,172384,sr_legacy_food,"Chicken, broilers or fryers, neck, meat only, cooked, simmered",5,2019-04-01
172385,5091,172385,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat and skin, raw",5,2019-04-01
172386,5092,172386,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter",5,2019-04-01
172387,5097,172387,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, fried",5,2019-04-01
172388,5098,172388,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",5,2019-04-01
172389,5099,172389,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",5,2019-04-01
172390,5100,172390,sr_legacy_food,"Chicken, broilers or fryers, wing, meat and skin, raw",5,2019-04-01
172391,5106,172391,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, fried",5,2019-04-01
172392,5107,172392,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",5,2019-04-01
172393,5108,172393,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, stewed",5,2019-04-01
172394,5109,172394,sr_legacy_food,"Chicken, roasting, meat and skin and giblets and neck, raw",5,2019-04-01
172395,5114,172395,sr_legacy_food,"Chicken, roasting, meat only, cooked, roasted",5,2019-04-01
172396,5115,172396,sr_legacy_food,"Chicken, roasting, giblets, raw",5,2019-04-01
172397,5116,172397,sr_legacy_food,"Chicken, roasting, giblets, cooked, simmered",5,2019-04-01
172398,5117,172398,sr_legacy_food,"Chicken, roasting, light meat, meat only, raw",5,2019-04-01
172399,5122,172399,sr_legacy_food,"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",5,2019-04-01
172400,5123,172400,sr_legacy_food,"Chicken, stewing, meat and skin, raw",5,2019-04-01
172401,5124,172401,sr_legacy_food,"Chicken, stewing, meat and skin, cooked, stewed",5,2019-04-01
172402,5125,172402,sr_legacy_food,"Chicken, stewing, meat only, raw",5,2019-04-01
172403,5126,172403,sr_legacy_food,"Chicken, stewing, meat only, cooked, stewed",5,2019-04-01
172404,5131,172404,sr_legacy_food,"Chicken, stewing, dark meat, meat only, raw",5,2019-04-01
172405,5132,172405,sr_legacy_food,"Chicken, stewing, dark meat, meat only, cooked, stewed",5,2019-04-01
172406,5133,172406,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, raw",5,2019-04-01
172407,5134,172407,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, cooked, roasted",5,2019-04-01
172408,5139,172408,sr_legacy_food,"Duck, domesticated, meat and skin, raw",5,2019-04-01
172409,5140,172409,sr_legacy_food,"Duck, domesticated, meat and skin, cooked, roasted",5,2019-04-01
172410,5141,172410,sr_legacy_food,"Duck, domesticated, meat only, raw",5,2019-04-01
172411,5142,172411,sr_legacy_food,"Duck, domesticated, meat only, cooked, roasted",5,2019-04-01
172412,5147,172412,sr_legacy_food,"Goose, domesticated, meat and skin, cooked, roasted",5,2019-04-01
172413,5148,172413,sr_legacy_food,"Goose, domesticated, meat only, raw",5,2019-04-01
172414,5149,172414,sr_legacy_food,"Goose, domesticated, meat only, cooked, roasted",5,2019-04-01
172415,5150,172415,sr_legacy_food,"Goose, liver, raw",5,2019-04-01
172416,5151,172416,sr_legacy_food,"Guinea hen, meat and skin, raw",5,2019-04-01
172417,5156,172417,sr_legacy_food,"Pheasant, leg, meat only, raw",5,2019-04-01
172418,5157,172418,sr_legacy_food,"Quail, meat and skin, raw",5,2019-04-01
172419,5158,172419,sr_legacy_food,"Quail, meat only, raw",5,2019-04-01
172420,16069,172420,sr_legacy_food,"Lentils, raw",16,2019-04-01
172421,16070,172421,sr_legacy_food,"Lentils, mature seeds, cooked, boiled, without salt",16,2019-04-01
172422,16075,172422,sr_legacy_food,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",16,2019-04-01
172423,16076,172423,sr_legacy_food,"Lupins, mature seeds, raw",16,2019-04-01
172424,16077,172424,sr_legacy_food,"Lupins, mature seeds, cooked, boiled, without salt",16,2019-04-01
172425,16078,172425,sr_legacy_food,"Mothbeans, mature seeds, raw",16,2019-04-01
172426,16079,172426,sr_legacy_food,"Mothbeans, mature seeds, cooked, boiled, without salt",16,2019-04-01
172427,16084,172427,sr_legacy_food,"Mungo beans, mature seeds, cooked, boiled, without salt",16,2019-04-01
172428,16085,172428,sr_legacy_food,"Peas, green, split, mature seeds, raw",16,2019-04-01
172429,16086,172429,sr_legacy_food,"Peas, split, mature seeds, cooked, boiled, without salt",16,2019-04-01
172430,16087,172430,sr_legacy_food,"Peanuts, all types, raw",16,2019-04-01
172431,16092,172431,sr_legacy_food,"Peanuts, spanish, oil-roasted, with salt",16,2019-04-01
172432,16093,172432,sr_legacy_food,"Peanuts, valencia, raw",16,2019-04-01
172433,16094,172433,sr_legacy_food,"Peanuts, valencia, oil-roasted, with salt",16,2019-04-01
172434,16095,172434,sr_legacy_food,"Peanuts, virginia, raw",16,2019-04-01
172435,16100,172435,sr_legacy_food,"Peanut flour, low fat",16,2019-04-01
172436,16101,172436,sr_legacy_food,"Pigeon peas (red gram), mature seeds, raw",16,2019-04-01
172437,16102,172437,sr_legacy_food,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt",16,2019-04-01
172438,16103,172438,sr_legacy_food,"Refried beans, canned, traditional style",16,2019-04-01
172439,16104,172439,sr_legacy_food,"Bacon, meatless",16,2019-04-01
172440,16110,172440,sr_legacy_food,"Soybeans, mature seeds, roasted, salted",16,2019-04-01
172441,16111,172441,sr_legacy_food,"Soybeans, mature seeds, dry roasted",16,2019-04-01
172442,16112,172442,sr_legacy_food,Miso,16,2019-04-01
172443,16113,172443,sr_legacy_food,Natto,16,2019-04-01
172444,16118,172444,sr_legacy_food,"Soy flour, low-fat",16,2019-04-01
172445,16119,172445,sr_legacy_food,"Soy meal, defatted, raw",16,2019-04-01
172446,16120,172446,sr_legacy_food,"Soymilk, original and vanilla, unfortified",16,2019-04-01
172447,16121,172447,sr_legacy_food,"Soy protein concentrate, produced by alcohol extraction",16,2019-04-01
172448,16126,172448,sr_legacy_food,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",16,2019-04-01
172449,16127,172449,sr_legacy_food,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",16,2019-04-01
172450,16128,172450,sr_legacy_food,"Tofu, dried-frozen (koyadofu)",16,2019-04-01
172451,16129,172451,sr_legacy_food,"Tofu, fried",16,2019-04-01
172452,16130,172452,sr_legacy_food,Okara,16,2019-04-01
172453,16136,172453,sr_legacy_food,"Winged beans, mature seeds, cooked, boiled, without salt",16,2019-04-01
172454,16137,172454,sr_legacy_food,"Hummus, home prepared",16,2019-04-01
172455,16138,172455,sr_legacy_food,"Falafel, home-prepared",16,2019-04-01
172456,16139,172456,sr_legacy_food,"Soymilk, original and vanilla, with added calcium, vitamins A and D",16,2019-04-01
172457,16149,172457,sr_legacy_food,"Peanut spread, reduced sugar",16,2019-04-01
172458,16150,172458,sr_legacy_food,"Peanut butter, smooth, reduced fat",16,2019-04-01
172459,16155,172459,sr_legacy_food,"Peanut butter, smooth, vitamin and mineral fortified",16,2019-04-01
172460,16156,172460,sr_legacy_food,"Peanut butter, chunky, vitamin and mineral fortified",16,2019-04-01
172461,16162,172461,sr_legacy_food,"MORI-NU, Tofu, silken, firm",16,2019-04-01
172462,16163,172462,sr_legacy_food,"MORI-NU, Tofu, silken, extra firm",16,2019-04-01
172463,16164,172463,sr_legacy_food,"MORI-NU, Tofu, silken, lite firm",16,2019-04-01
172464,16165,172464,sr_legacy_food,"MORI-NU, Tofu, silken, lite extra firm",16,2019-04-01
172465,16172,172465,sr_legacy_food,"Refried beans, canned, fat-free",16,2019-04-01
172466,16173,172466,sr_legacy_food,"Frijoles rojos volteados (Refried beans, red, canned)",16,2019-04-01
172467,16174,172467,sr_legacy_food,"Tempeh, cooked",16,2019-04-01
172468,16210,172468,sr_legacy_food,"Vitasoy USA, Nasoya Lite Firm Tofu",16,2019-04-01
172469,16397,172469,sr_legacy_food,"Peanut butter, chunk style, without salt",16,2019-04-01
172470,16398,172470,sr_legacy_food,"Peanut butter, smooth style, without salt",16,2019-04-01
172471,16399,172471,sr_legacy_food,"Peanut butter with omega-3, creamy",16,2019-04-01
172472,16402,172472,sr_legacy_food,"Pigeon peas (red gram), mature seeds, cooked, boiled, with salt",16,2019-04-01
172473,16424,172473,sr_legacy_food,"Soy sauce made from soy and wheat (shoyu), low sodium",16,2019-04-01
172474,16425,172474,sr_legacy_food,"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",16,2019-04-01
172475,16426,172475,sr_legacy_food,"Tofu, raw, firm, prepared with calcium sulfate",16,2019-04-01
172476,16427,172476,sr_legacy_food,"Tofu, raw, regular, prepared with calcium sulfate",16,2019-04-01
172477,16436,172477,sr_legacy_food,"Winged beans, mature seeds, cooked, boiled, with salt",16,2019-04-01
172478,17000,172478,sr_legacy_food,"Veal, Australian, rib, rib roast, separable lean only, raw",17,2019-04-01
172479,17001,172479,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172480,17002,172480,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",17,2019-04-01
172481,17007,172481,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172482,17008,172482,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",17,2019-04-01
172483,17009,172483,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172484,17010,172484,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",17,2019-04-01
172485,17016,172485,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019-04-01
172486,17017,172486,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172487,17018,172487,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019-04-01
172488,17019,172488,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172489,17024,172489,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019-04-01
172490,17025,172490,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019-04-01
172491,17026,172491,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172492,17027,172492,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019-04-01
172493,17032,172493,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172494,17033,172494,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019-04-01
172495,17034,172495,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019-04-01
172496,17035,172496,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172497,17036,172497,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",17,2019-04-01
172498,17041,172498,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019-04-01
172499,17042,172499,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019-04-01
172500,17043,172500,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172501,17044,172501,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",17,2019-04-01
172502,17049,172502,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019-04-01
172503,17050,172503,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019-04-01
172504,17051,172504,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019-04-01
172505,17052,172505,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",17,2019-04-01
172506,17057,172506,sr_legacy_food,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019-04-01
172507,17058,172507,sr_legacy_food,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019-04-01
172508,17059,172508,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw",17,2019-04-01
172509,17060,172509,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",17,2019-04-01
172510,17061,172510,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled",17,2019-04-01
172511,17066,172511,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw",17,2019-04-01
172512,17067,172512,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked",17,2019-04-01
172513,17068,172513,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, raw",17,2019-04-01
172514,17069,172514,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, cooked, braised",17,2019-04-01
172515,17074,172515,sr_legacy_food,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, raw",17,2019-04-01
172516,17075,172516,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted",17,2019-04-01
172517,17076,172517,sr_legacy_food,"Lamb, New Zealand, imported, loin chop, separable lean and fat, raw",17,2019-04-01
172518,17174,172518,sr_legacy_food,"Game meat, muskrat, raw",17,2019-04-01
172519,17175,172519,sr_legacy_food,"Game meat, muskrat, cooked, roasted",17,2019-04-01
172520,17176,172520,sr_legacy_food,"Game meat, opossum, cooked, roasted",17,2019-04-01
172521,17177,172521,sr_legacy_food,"Game meat, rabbit, domesticated, composite of cuts, raw",17,2019-04-01
172522,17178,172522,sr_legacy_food,"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted",17,2019-04-01
172523,17183,172523,sr_legacy_food,"Game meat, squirrel, raw",17,2019-04-01
172524,17184,172524,sr_legacy_food,"Game meat, squirrel, cooked, roasted",17,2019-04-01
172525,17185,172525,sr_legacy_food,"Lamb, variety meats and by-products, brain, raw",17,2019-04-01
172526,17186,172526,sr_legacy_food,"Lamb, variety meats and by-products, brain, cooked, braised",17,2019-04-01
172527,17191,172527,sr_legacy_food,"Lamb, variety meats and by-products, heart, raw",17,2019-04-01
172528,17192,172528,sr_legacy_food,"Lamb, variety meats and by-products, heart, cooked, braised",17,2019-04-01
172529,17193,172529,sr_legacy_food,"Veal, variety meats and by-products, heart, raw",17,2019-04-01
172530,17194,172530,sr_legacy_food,"Veal, variety meats and by-products, heart, cooked, braised",17,2019-04-01
172531,17199,172531,sr_legacy_food,"Lamb, variety meats and by-products, liver, raw",17,2019-04-01
172532,17200,172532,sr_legacy_food,"Lamb, variety meats and by-products, liver, cooked, braised",17,2019-04-01
172533,17201,172533,sr_legacy_food,"Lamb, variety meats and by-products, liver, cooked, pan-fried",17,2019-04-01
172534,17202,172534,sr_legacy_food,"Veal, variety meats and by-products, liver, raw",17,2019-04-01
172535,17203,172535,sr_legacy_food,"Veal, variety meats and by-products, liver, cooked, braised",17,2019-04-01
172536,17208,172536,sr_legacy_food,"Veal, variety meats and by-products, lungs, cooked, braised",17,2019-04-01
172537,17209,172537,sr_legacy_food,"Lamb, variety meats and by-products, mechanically separated, raw",17,2019-04-01
172538,17210,172538,sr_legacy_food,"Lamb, variety meats and by-products, pancreas, raw",17,2019-04-01
172539,17211,172539,sr_legacy_food,"Lamb, variety meats and by-products, pancreas, cooked, braised",17,2019-04-01
172540,17216,172540,sr_legacy_food,"Veal, variety meats and by-products, spleen, raw",17,2019-04-01
172541,17217,172541,sr_legacy_food,"Veal, variety meats and by-products, spleen, cooked, braised",17,2019-04-01
172542,17218,172542,sr_legacy_food,"Veal, variety meats and by-products, thymus, raw",17,2019-04-01
172543,17219,172543,sr_legacy_food,"Veal, variety meats and by-products, thymus, cooked, braised",17,2019-04-01
172544,17225,172544,sr_legacy_food,"Lamb, ground, cooked, broiled",17,2019-04-01
172545,17226,172545,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019-04-01
172546,17227,172546,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",17,2019-04-01
172547,17228,172547,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019-04-01
172548,17233,172548,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,2019-04-01
172549,17234,172549,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019-04-01
172550,17235,172550,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,2019-04-01
172551,17236,172551,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019-04-01
172552,17241,172552,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,2019-04-01
172553,17242,172553,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019-04-01
172554,17243,172554,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",17,2019-04-01
172555,17244,172555,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",17,2019-04-01
172556,17250,172556,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,2019-04-01
172557,17251,172557,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",17,2019-04-01
172558,17252,172558,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",17,2019-04-01
172559,17253,172559,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,2019-04-01
172560,17258,172560,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172561,17259,172561,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,2019-04-01
172562,17260,172562,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172563,17261,172563,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,2019-04-01
172564,17267,172564,sr_legacy_food,"Game meat, bison, top sirloin, separable lean only, trimmed to 0"" fat, raw",17,2019-04-01
172565,17268,172565,sr_legacy_food,"Game meat, bison, ribeye, separable lean only, trimmed to 0"" fat, raw",17,2019-04-01
172566,17269,172566,sr_legacy_food,"Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw",17,2019-04-01
172567,17270,172567,sr_legacy_food,"Veal, breast, separable fat, cooked",17,2019-04-01
172568,17276,172568,sr_legacy_food,"Veal, shank (fore and hind), separable lean and fat, raw",17,2019-04-01
172569,17277,172569,sr_legacy_food,"Veal, shank (fore and hind), separable lean and fat, cooked, braised",17,2019-04-01
172570,17278,172570,sr_legacy_food,"Veal, shank (fore and hind), separable lean only, raw",17,2019-04-01
172571,17279,172571,sr_legacy_food,"Veal, shank (fore and hind), separable lean only, cooked, braised",17,2019-04-01
172572,17284,172572,sr_legacy_food,"Lamb, Australian, imported, fresh, separable fat, raw",17,2019-04-01
172573,17285,172573,sr_legacy_food,"Lamb, Australian, imported, fresh, separable fat, cooked",17,2019-04-01
172574,17286,172574,sr_legacy_food,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172575,17287,172575,sr_legacy_food,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,2019-04-01
172576,17292,172576,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172577,17293,172577,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,2019-04-01
172578,17294,172578,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172579,17295,172579,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,2019-04-01
172580,17296,172580,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172581,17301,172581,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,2019-04-01
172582,17302,172582,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172583,17303,172583,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,2019-04-01
172584,17304,172584,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172585,17309,172585,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,2019-04-01
172586,17310,172586,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172587,17311,172587,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,2019-04-01
172588,17312,172588,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172589,17317,172589,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, grilled",17,2019-04-01
172590,17318,172590,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172591,17319,172591,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked",17,2019-04-01
